,1000:1_0h_1,1000:1_0h_2,1000:1_0h_3,1000:1_24h_1,1000:1_24h_2,1000:1_24h_3,1000:1_4h_1,1000:1_4h_2,1000:1_4h_3,1000:1_8h_1,1000:1_8h_2,1000:1_8h_3,1:1000_0h_1,1:1000_0h_2,1:1000_0h_3,1:1000_24h_1,1:1000_24h_2,1:1000_24h_3,1:1000_4h_1,1:1000_4h_2,1:1000_4h_3,1:1000_8h_1,1:1000_8h_2,1:1000_8h_3,1:1_0h_1,1:1_0h_2,1:1_0h_3,1:1_24h_1,1:1_24h_2,1:1_24h_3,1:1_4h_1,1:1_4h_2,1:1_4h_3,1:1_8h_1,1:1_8h_2,1:1_8h_3,P_putida_0h_1,P_putida_0h_2,P_putida_0h_3,P_putida_24h_1,P_putida_24h_2,P_putida_24h_3,P_putida_4h_1,P_putida_4h_2,P_putida_4h_3,P_putida_8h_1,P_putida_8h_2,P_putida_8h_3
BenR,3.813525005627507,-0.2878904201845575,3.1394014564099857,-1.27051693696249,-1.255349010927188,3.874033397602156,-1.7704013004341448,-3.793878918504736,-3.875287210827481,-5.293149219358384,-3.1418509187183528,-4.616445159740379,-1.5852069413149668,-2.808856847670958,-3.24124665307541,1.7560248741993227,2.4515571464065955,-1.0470053670963662,-4.028090971133491,-1.930233290323446,-1.6516738201251446,0.0182893850286136,0.3535596788057026,1.3630174654033436,-1.0845613610433822,-2.7492009035234464,-2.8550320300467105,1.1993495543625594,1.5037925438472357,-0.4889600281412123,-3.836346123249673,-5.026897749273662,-5.555933874786933,-2.4732908789416967,-1.6614799986908857,-1.6854513711385133,-1.6348125485511231,-1.523704215393223,-2.346466785308308,0.7806698125683369,1.5589481938045568,-0.3767381481056022,-0.9534119870737005,-2.311229095589365,-3.776869522357124,1.0444043383101445,0.8724968465122942,1.229658610183899
PtxS,-2.162703141016744,3.603433013320812,0.4281190265984526,-3.009180910821549,-3.0934426478606394,-0.6921398276158561,1.7383567458596243,1.2319674542457428,-2.1553039287723155,-3.322554142608736,-2.257851331280561,-1.5609401803826406,-0.5998882278113965,0.950741156576329,-2.0233411072449843,-0.8239976551694952,-0.6342715499425744,0.5559731631701563,4.043676118979767,2.752711913252469,-0.7690035450299373,1.0028671536448772,1.2981638633885084,-0.2517444237673974,-2.127540426359481,-2.7073694304194222,-2.735339090095956,-0.9277718724157769,-0.54287796953463,-0.0168314860460954,-2.9756031434508943,-3.469083622432427,-3.064278673316796,-1.0440946546014749,-0.1025708931428898,-1.910184431309764,-0.467638726158148,-0.8295877388743598,-0.4930453826525932,-0.7840833529929484,0.4748401111753455,0.9253750268188516,2.868801189669828,1.560818709964019,3.505481297376711,1.5918947608545455,1.467462066260506,0.0092113448482581
Noise-2,1.535319669506631,1.771189280960615,1.347262255145354,-2.593496103175663,-2.125060992211134,-0.7524165559684568,-0.6895101677770972,-3.3659917258082066,-1.3542689294993662,0.4902214676447505,-0.460547201474133,-3.808405796251045,-0.9663494548968729,-0.575030395798629,0.0890485230544881,-1.4223435049419455,-1.1256401666607414,-0.9512463152430836,-1.6397135676518302,-0.2497365163730052,-0.852662862728357,-0.1388223444022926,-0.0281471789716458,-1.3732507747853542,-0.1422294284645455,-0.3303749155117356,-0.9172368656829089,-0.4116926494184428,-1.317384009167774,-1.605506759124678,-1.4723056936047283,-1.7487425756886197,-2.052084968763345,-0.2644430532821544,-0.4723872179867974,-0.6223700357252067,-0.5343509892376725,-0.673757775269855,-0.0592897278241822,-0.6549170194095911,-1.0349762927047983,-1.7308451433318448,-0.0830711202472689,-0.7239514987823203,-2.0160475125548323,-0.572104353616141,-0.1316802864111581,-1.1429857730603628
PvdS,6.445958556501251,3.147339032552588,5.352149869677477,-0.8751145435796889,-0.9483773476086794,6.907751618304742,-3.6622715482972095,-4.560332371180327,-2.4254427048210263,-6.872284220544006,-4.9655734260434405,-5.319442946441476,-0.921218359998009,-3.5251859373920813,2.021275941431272,-0.8745786340254631,0.6514087326285999,4.58523658438059,-1.2396966327788106,-3.609347712444973,-1.1436429922433915,0.8624723948558871,-0.2744873888775877,1.8702628344684649,-2.5481088554253577,-2.6052414897687743,-4.493239138111911,0.3867975940604837,0.6902839292837756,0.0307813223211304,-4.141669584764304,-5.484422955152757,3.5226619863020177,0.4769144523556696,-0.0734754446411507,2.3058512697404625,-1.6354585243409765,-0.7552387196167039,-2.3685123337990936,-2.939279453076681,-2.308570601756829,4.462622636176054,-1.4022279469523733,-3.4981047381658854,-1.6294586125494563,-0.9252850826115996,-1.2372844823423184,0.7782646616287452
BkdR,0.9042496320706712,2.079885973993868,-1.4588259594404824,2.175438946051841,2.483753861088664,9.141068760191038,-9.416425395570448,-22.82779322705621,-5.650398561753423,0.7033865208064068,1.6659923492386048,-25.720007236455228,-10.180242263591044,-1.814757920209267,-12.579190754498685,5.9365297257067695,5.42718333107463,13.152907493913474,-24.0856232583316,-3.4807366188452424,-7.5010194157271695,12.80306230165246,14.145894583904235,5.867391440774572,-2.291298207715143,0.1349539688101012,-4.302638800140437,6.643717732295249,6.990691727461038,13.549361034876531,-2.8601271459968816,-1.647734274025812,-14.26605264719813,12.057643205239287,15.219238534037324,5.086347311376977,-8.665003968373975,-6.369048285052564,0.8710636051182558,6.258775884215037,7.017189995053885,11.415836513901132,-1.8210469358456185,0.7362579436353403,-26.760910748269858,12.663285411890936,14.14714912569535,6.180902891024412
GltR-II,1.0368307385378746,4.008272940393328,2.7324724183207305,-3.2754251140397828,-3.372562749888448,-3.022987314904515,-1.2657144327436387,-4.994138568421923,-2.7632522308196346,-2.071800037239401,-1.830793558587604,-4.0418662968550345,1.4973702188200406,4.776402229065131,1.2801110838738767,-4.02096505028967,-3.7339690882450367,-3.7726520209530414,2.825653840775537,5.835472588837117,1.017260924787819,-2.5586372071004795,-2.515176194658585,-1.9222593872581688,1.0302194086791645,-0.315229223798983,2.685173145510924,-3.992490098513054,-3.6908920458830927,-4.037580305251587,-4.6894175396642686,-4.2793312323094375,-3.554248843824932,-2.8651481850514178,-2.9256085781061367,-2.961782705291341,2.173250207154442,0.7588144314010811,1.6156817272867006,-4.147931233109048,-3.600216893078722,-3.9971432898027097,6.608458222949165,4.77724527119079,2.7188565118572448,0.8600254575296221,0.2290734440130365,-1.3874627684019192
Unchar-4,0.2935107882094432,1.599931216926352,3.4020518099313355,-1.2627324732857903,-1.821006255180941,-2.542631229384051,3.718909409980237,2.431655906797028,-0.2808083934353681,1.4697888757558475,-0.5274567298482173,2.8499209151681546,0.5456430053134395,0.6968460788597495,1.0160333282367215,-2.184234838318833,-2.4934170393684574,-3.0914947642399,2.502102060935573,1.4557195565187726,0.7129810305648135,-1.933449950010607,-1.962385420256944,-1.310611002402334,-0.0708439492489118,-0.3323756949608608,0.6499202767734332,-2.8996446673404845,-2.48788695335592,-3.361318610631851,1.5078452721189584,0.255998597713766,0.8809531891196911,-2.5427382399613068,-1.824737019667723,-1.089872025125849,0.4995607332626531,0.4326783942496076,0.6294423609816893,-3.1119286019453853,-2.3963298782630336,-3.4894502053742507,1.270713328371398,0.8599587467131193,3.0230317148275523,-1.9361718231099632,-1.151505773356829,-1.139057867106021
Null-2,-3.4579226212062766,-2.1003628763037225,-3.306945641982999,-0.7437478837090036,-0.0317324360009214,3.590756566484768,-11.311152633503609,-15.356455226039614,-10.897336643399615,-0.6877688915862473,-1.8723480729137325,-8.750386202541064,-3.5111809412885258,1.4380119774689537,-7.664209156097392,1.5865988211809516,1.8573932954316617,4.470124479498992,-3.871821160056016,-0.5994441976428757,-3.303777901719802,2.497389427712582,2.283536918270064,-0.3231506045434433,-0.5912966659810435,-0.539137485123888,-5.035075722729238,1.7805401975745947,2.1295205173348792,4.397011876942045,-0.9429987162479284,1.0166793583343663,-0.4021550309702683,3.785475720976013,3.7472170549592185,0.2581365608910023,-2.138114130458031,-2.9974674873498675,0.1787455114795625,2.3417635737185507,3.413987938700287,4.97473312332729,-0.5593096046576225,3.018285772250745,-4.373792205146762,2.5915671947115446,3.532022699773669,1.481842743012281
T6SS,-0.528995751982489,-2.792939794538295,-1.480114490194156,2.116453107339174,1.9163649051514764,0.2631285941764905,-4.094597266581225,-1.6714353282874477,3.40318631325302,-4.784901417998957,-2.662219505117049,-3.821807880318653,-1.905549092453886,-0.8322655327272923,-0.7340043482990168,1.417066377569725,0.7731612266318101,5.297824582751767,-0.5732511539648693,0.2894367894934547,-2.023965867980918,0.3905909016128805,0.4536632037271635,0.6587617496348598,-0.9719831690698728,-0.2266390831491538,0.1243374549873083,2.7910330530725664,1.3582607375210214,5.470407562716025,-0.1709472944402794,-1.113680690915678,-2.7055318190510174,-1.2904249663265244,-1.1492893719631256,-1.490175833690952,-2.099722268334866,-1.8417473487026907,-0.2001166988144244,3.356719319012004,2.287391851310918,5.617204603066187,0.1352188281257038,-0.270840705642217,-0.0972744993065505,0.4470681985678457,0.684451260146607,0.933264486656674
InfA,-10.812317196229662,-9.494912208681017,-5.314560404365303,0.9114385125544658,-0.183878317973842,-8.567008251232316,-2.1572775406508886,16.29290359811017,10.895366383498644,-1.187920593795213,-4.312222534907495,15.623644483957907,9.75664916777935,8.900937663469827,12.10524347592581,0.8839345544175301,-1.1594769207471292,-7.941618959166808,17.427227610242074,11.85816988949597,6.87163697062782,-8.31476092883248,-8.198548153454581,-5.19696920602813,3.446610566118687,1.2963347368192757,10.43216126288217,0.4472949014137934,-2.8449412304848307,-3.111967624863537,7.791891743444244,10.238424776237109,13.71052464034301,-7.697170125565613,-9.01531388717745,-5.099731556764973,9.172556118232984,4.916291017100549,4.573092203505305,1.9106526914814608,-1.1802625252462016,-4.266547471918139,12.008379753131615,2.8178776486118435,20.891854483123616,-8.538487760950758,-7.860541777672292,-4.049137260473941
PydR/RpoS,-4.606574352004005,3.068655215017668,-8.81064572187863,9.226688893223956,9.935691145170455,11.261470870665349,-14.093070594775314,-20.4740135180649,-6.057295783064843,-6.587118203822,-2.95709107347618,-32.138624994119134,-11.272574078223846,-1.8198971420348016,-19.48013326293982,5.038686016340749,6.863153839471624,11.137033244196836,-27.87089766464451,0.6038279791290407,-7.824507756047168,11.06026465848124,12.16916362039493,7.187813962555447,-1.096864604279657,-1.6681485455965437,-1.6493018834160482,7.218264198422103,8.54064900549962,12.260826104115898,-2.0128188445621102,-0.0392031187993849,-15.28934642408772,10.561208255808952,13.509259103915957,5.108086452174084,-7.488288038437123,-6.638186155491536,-7.537082566414263,4.738890918413166,7.266953033011715,9.444931480934873,-1.2199450420026738,0.6123555231462964,-28.63884101386309,11.719272678688004,12.746348438233673,7.92992458703153
FliA,-1.4628081316793422,-1.8345864104225056,2.5763266421523365,2.077338896478291,1.7555651797798624,2.89828725946736,-2.180332005936405,5.183155697410065,4.267973053889936,3.643086690471101,1.1264470982946602,0.7170256580748692,-2.1609445073746887,-1.6172380807367073,-1.8349941837928272,1.2345858015056788,0.734431635272102,2.199988862511172,2.6058529836279805,-2.7151903360105782,-1.6799127962768798,-0.2387688265000683,0.37234874183497,-1.0919663300389686,-1.4084421310251796,-0.8502409022133217,-0.1630844868554333,2.4980164871357515,2.5473620188918744,1.51080760794449,-0.3512850408210015,-0.4698153830065765,1.451178025834877,0.230827784388794,0.5214441286117324,-1.0104948535940903,-2.020718726798936,-1.597926481953298,-3.593492307805272,1.9348132422604405,1.797225168500863,1.3226891179251936,-2.8471453224709364,-1.9974303417996548,2.7524611101323933,0.3063012721015041,-0.1638036353199896,-0.94474047681005
PplR1,6.1712621366191485,7.135576833082281,1.163559669511828,-5.310734304591821,-7.325782708628295,-1.276240255026414,1.1044231661705122,-0.203623149218208,-5.6708733674683165,0.666220536396047,2.838629583382767,-8.444115090918753,2.343680259226454,3.582452100775194,0.4486858595483703,-5.184061090525298,-6.373283632817276,-3.66497852007711,-2.245733162463156,4.4687525085463085,3.3702655783625426,-0.315110162167077,0.4711980069279826,-4.712772525883526,4.277402558644922,4.944498446907055,3.7882653935981225,-5.229201094706815,-6.18122868451848,0.5032192772830796,4.527361738831263,2.9189373715785343,-0.1594032729136088,-0.6983252490591916,3.997267237369672,-4.833903758468726,2.514582246258179,2.8790513165388893,4.592917874446399,-4.459779648355316,-6.625972776665618,-3.682755849126629,3.763914088606029,3.1782016148971524,-3.0320221839440573,-0.1618001134214484,0.9934057727092462,-4.097405850216348
Citrate,-0.1802933452468133,-0.5652843173914069,-0.2252096034976806,-0.8182191223722446,-1.505100746076438,-0.2779790101467142,-2.4431698063133034,0.2887396323186817,-5.36111817325838,2.074636091690405,-0.2425855669285517,0.3646435937959927,-3.1830343814257964,-0.1691267884323279,-2.9025738712507443,-0.7054482942283651,-1.4116890982467094,-1.627407074762225,-2.8845902674447705,1.0183190583918331,-2.649907912285793,1.0428819709252817,1.0813858842294253,0.7081116560605605,-1.789430814819272,-0.5996186446328859,-1.5778743056360929,-1.0178228975095047,-1.2664191875135995,-0.7471296512130399,1.148105999610492,0.6015521559171954,-1.4888495114559814,0.9952790597088114,0.9626347217042116,1.2770010365403752,-3.0608463335047604,-2.447058650130697,-3.4906411914268287,-1.3847601553373443,-1.296510260799182,-1.3490699143827385,2.956110714828706,0.1180787971843621,-3.340673610612688,1.5510596928273783,0.912481549699768,0.3164605805654452
Unchar-5,-5.884946298335946,-6.254260567693738,-9.14084155217528,2.271003525222047,3.102002785363748,2.707624417739515,-6.509918157755631,-8.68361746437213,-6.760425761777164,-1.137239921550911,1.2458991338488516,-0.4461180077370814,2.421850748665224,-1.92069814481289,-1.195931287797041,1.7083163697661172,1.6881471197023974,3.925978900681981,2.215556482901685,3.383695555512228,-2.8270677960364035,2.293729650757242,-1.6974949275596267,0.6184862445648533,1.7973427643142863,2.605008377791595,0.3666222092237424,3.3056654098077005,3.166819710466505,4.308615074212525,3.585122407698383,4.490263149473424,3.0710198502216,3.974709336197497,2.8564109374742745,2.9956970470457907,1.127062426699846,2.239784316611902,3.989878495331266,3.8352272387609343,3.8614396898101866,4.8828554231381975,1.0451439976577055,2.147840053567732,3.32770234584899,1.1176752282920188,1.003817230633001,1.3942169591247895
Unchar-6,0.3229873691731173,3.3672407629313,1.6066804816596445,-1.490887061621497,-1.379752536935519,-3.982280051758007,3.028629115692535,4.16252047207775,-0.1168895632872186,3.110801477777536,2.827359645140401,2.3494031315980948,2.415618393907564,0.5830995250819444,-1.8364770209530588,-4.422173002278504,-5.038637353470722,-4.680266687923496,4.89008124956881,2.249290421577003,0.1584778311256109,-1.7163357014239802,-3.982626310366127,-0.4077245566025096,2.5776245688080426,0.4374159128187891,-1.853131204022268,-2.989634524573103,-2.932221192418958,-5.312882416120938,2.5312135150246955,3.987676601562456,4.036294812882849,1.4570017388368566,1.464088172461681,0.8830902519124169,2.9457030100321857,1.2674739010152456,1.8216368692157467,-3.482710641065133,-3.3113471080229164,-1.1306144252161925,1.8229240587804725,2.879033464559136,7.740186191085348,-4.72986079973372,-0.90505948324755,1.6617439659734583
AcoR,2.6998719557406115,-3.162541137160454,4.642675412550247,0.9191403165430284,1.7211481058492808,8.776454722528168,-5.188069909607284,-6.561548560199936,0.0876818349501692,-4.534038930389157,-3.525801318816443,-5.966442928599001,-4.881281923180818,-5.494704164545552,-6.331234189916665,7.727591360723814,8.090374022767563,7.835811667590454,-8.741437110260142,-4.251673819458965,-4.426704585926431,-0.1689285202489498,0.9264860425787024,-0.4497601637198473,-3.6533645803350425,-4.351897404565308,-4.63087852556296,7.296721074694171,8.406155173922913,7.485429244658293,-5.5979757813527,-6.485396700777864,-8.496797156926384,-0.8411432645736414,0.2364926302076228,-0.6654223566720014,-5.211890855386858,-3.963718274263029,-3.9773640881095496,6.640880668919543,8.267292119372597,8.141200993486526,-2.265554048247708,-5.092212317847314,-8.830511776736905,0.2201098309683508,0.9583428008574936,-0.5266405092233563
TurA-1,-3.0558765188976054,-1.792500541564222,-1.404364606762192,1.0804508938069464,0.564282094856565,-0.7090174442781615,-0.340299581970634,-1.1028516076478092,-3.656672029100699,-1.8784121304799968,-0.9457595905111652,-0.0660160505029939,-0.7204568851124162,1.1298338376192023,-0.8734927884580184,-2.394041051713293,-2.1710279186742287,-1.8909623353272849,-1.0191113586923035,0.6627091091580596,-1.087770498512766,1.049240267654259,0.7952903867373312,2.0818413224512127,-0.3674189190959822,-0.5979849419363592,0.1865153120204714,-0.9808008223197228,-1.3233663545370855,-3.1766616956631526,2.004532787231572,1.3877885861254096,-1.1647466641450432,1.857933673470892,1.2151121544636678,1.7343311433000383,-0.6964157899733747,-1.2931839855960283,-0.3058143900690329,-1.4080127295075595,-1.3861239776845575,-1.848807568366788,0.8074490811069595,1.5940166471827828,-0.125390697908772,0.9496018818024248,0.8189801729789409,2.4538914213828664
Genomic-2,3.312803535934637,0.977968811988948,-2.503914884474264,0.5522626163624114,0.2316817822041402,-1.7844769819868047,2.4539109398480017,1.9500593066974703,4.55150902898943,1.8664196264241657,0.5817244362550531,5.811938669907518,1.4528362080036228,-0.3029464979105621,2.2673912254865227,-0.828345348321684,-0.121058743765122,-0.5756239361638802,2.5827900703504456,0.9140453609096312,0.1861327387343698,0.0895665653299092,-0.6918379352682473,1.0643781584171346,1.303154984533053,0.0148995574899935,3.0443744988627244,-0.4344538496830035,-0.9015230423775796,-1.5680668283043526,1.159298003941303,0.3480981966409997,2.010677461050805,-0.2921387099112522,-0.4056279862021885,1.1296319633760454,1.3815407970068905,0.5321664623591917,-0.0097940460872758,-1.2755076293051828,-1.1161297900949854,-0.5277310956536136,1.3681806115189172,-0.2389673148050539,2.9913668531409243,-0.3177156500914027,-0.3702829828207261,0.9185540284679452
HutC,4.817496032193645,4.078990129205064,-0.1064705763936206,-5.463478828715945,-5.438566916642776,-4.945677546948549,5.058796223525138,1.9372958810085248,-1.222633647066404,2.44459393304336,2.9382158623408405,0.306324131984154,0.0333969841681569,2.718137974970648,-1.4347741057140555,-8.15835660653993,-7.748864842930917,-6.438392745826462,1.1663823248100882,4.738703216147437,-0.2705255442196103,3.312624069344184,2.7343128529646017,3.93098267706531,1.914863668812244,0.587680896491203,2.12120665629695,-6.776195961717385,-6.557934067120213,-7.587511768762823,3.1630329215407085,1.5578660227828545,1.0101690684026412,2.6278916168511195,3.2730354868507394,5.060711031726506,-0.200051156109232,-0.1688387379742,0.1745884331462704,-7.226013615421156,-7.311843045947809,-7.562392044029064,4.512561843521006,3.2685961000447223,1.222781092311591,3.042811025271228,2.774345324284279,3.933684885345212
Unchar-7,3.6383450190982254,3.0361186822424253,1.729535775933655,-2.3391392378165605,-2.282514837233064,-1.5360896528169117,-0.4570003458597523,-1.7065751066608486,-5.085609208711055,-2.9932525234837257,-3.648317174899935,-2.9497864871009027,-0.9172023652053792,-3.733934245003439,-2.8631393003720707,-2.026968383123672,-1.6816303109000057,-0.6241435988125325,-0.6341420995579293,-1.7196075589907536,-2.034387584691343,-2.751523875750228,-3.490059741861674,-2.341809296931898,-0.7971739239192442,-0.3114588110428186,-1.658382110243379,-2.2036737927539565,-1.982771148383723,-1.0534626188143588,-2.726010714646538,-2.640730914115653,-2.655966903811245,-1.4016489509105283,-1.163072279336861,-0.8609636425328437,-1.1016963292153623,-0.7790971494147463,-0.5218037595475026,-1.7924665088752578,-1.2600564147928413,-0.0451696351280269,-1.958283838045895,-2.904686963912324,0.1191052706715671,-3.0511205781180752,-2.122238257942989,-1.696268684729843
Metr-I,1.6549798359541,2.107010398139368,-1.3773779735535046,-0.4639609875005014,-0.5799513657557993,-1.980945470763393,-0.7758870045686674,-1.002628633706149,-1.3120392801023604,-0.5076415278259452,-2.2586104473551747,-0.0488506242695772,1.2991791687020482,-0.2928074294718444,1.3374279450673787,-0.7882698955751636,-0.9816334233944832,-1.4754362064521405,0.3816661075867235,0.1863692849698965,1.4577335348864122,-0.9355799848115444,-1.370288826602077,-0.3683340472748686,0.0555200205234819,-0.1529723391536016,-0.4523785465616082,-1.0386583320942913,-1.2149154954544183,-1.75097296870812,-0.9448392158343504,-0.1270226136350009,-0.4048587266350116,-1.6376169182200886,-1.181570163092693,-0.5655815839623082,1.367325059439776,0.980461919194572,0.7234474330242217,-0.930156982361966,-1.076304398299941,-1.985241636726955,-0.9932923000285308,-0.9991582465848828,1.0265262209923387,-1.6460024909137507,-1.306153845648457,-0.6407471415349442
AmrZ,0.5807999276592744,2.4093058014418296,4.424099015744801,-1.8122478306008447,-2.643844895354354,-2.517697436685388,-1.6132577733047273,-0.309563927911764,-3.0178911649908,-1.6352011909726016,-2.169955472848346,-3.6799631427006783,-0.4027865583604127,-1.251189298473098,2.4631693565693533,-2.9557256835222785,-2.50876251323139,-1.1750910556153018,-2.375542896372864,-1.3913834855279854,1.4941779876828922,0.2775112882107062,-0.035926455839128,-0.2069407523962835,0.3284703028603278,1.1203896914613447,0.1702786563797603,-2.412821530688696,-2.5261608136907587,-0.6483872738888101,-1.855555468453252,-2.0425995366795977,-2.9116741223058327,0.0130246827974788,0.6675917953773641,-0.3656450138768369,-0.3216661239834377,2.0669033844230214,-0.6570036919129358,-2.3917319993750548,-2.27351992879866,-1.6422577277996702,-2.30947015185117,-0.7793680701392279,-2.379689739193981,0.2244839741206578,0.9654430980680622,-0.3613246530507771
Noise-3,1.888184435959452,2.490359836998982,-1.422969732967739,-0.4428663107794213,-0.7090223529048048,-0.2738337097782474,0.5188216442246687,-1.022824358032278,-1.419376971146766,-1.430564772444937,-0.6750863248877805,-0.8074447736204096,0.6827891439338379,-0.0791106474669723,0.2774476527273183,0.0090887425743483,0.3352416140050114,0.1576031993241317,0.2668565581730457,0.0236339973340504,1.3368752832020374,-0.2682592018482286,-0.3444796540551441,-0.2169360094258522,0.3822510864878908,0.6004381197073454,0.769444575831812,0.0924913302531013,-0.5721262643902039,0.5588541433957223,0.5314527214509922,0.1246902068812344,-0.0869179775575971,-0.8168477628431928,-0.8940815357880414,-0.0387394166172416,0.3741223182093504,1.2528957254258817,0.0534098492722023,0.1403765423084918,0.4151852046251658,0.5745334697852814,-0.5673400727050568,-0.0965093197286283,0.9162060979266832,-0.2118081680791991,0.2337226980907026,-0.6805496305034903
Phage-2,0.7917459477534452,-0.930478250224237,-0.9491195449012164,-3.4658385115370014,-3.492957137311119,-1.380568252772199,-7.286655157620307,-2.736214131337056,-1.9201254728217,-1.4511621797277945,1.7251728367611827,-2.5015473710723297,2.1192981593299103,0.8905023549695085,0.510815747914234,-4.711636781463623,-3.636369124500805,-2.858389431929262,-3.8410032247926575,2.29689651084269,3.4875914937851067,2.961968685156344,2.4822939226339296,2.614913317638932,1.7264144306923326,1.128638674143629,-0.2874911955286592,-3.200539886752153,-3.613697742137563,-3.5678731205220555,2.6930339263913723,-0.1286627560079442,-4.1229401569380775,2.621552151320251,0.8963762410809445,1.6247559163409926,1.284145011831375,3.1623455425824583,-1.6634422574297008,-4.428956369270927,-3.0630105130729923,-2.652043590339924,1.361577275206351,1.1039239824082097,-3.2500868073742564,2.472327260809313,1.7515516750034492,3.4052983766124374
HexR,3.506434723495526,1.882367455242337,3.8018777303110056,-2.12763042711597,-2.163349386633325,-0.4290779975838604,3.993916909017544,0.9328369142437322,2.3200152091295005,1.5636411190880817,1.4334305763452069,1.371132285627365,3.515824946364861,-0.0503542454011734,2.501376044745814,-2.70427116032064,-2.5929642456179165,-1.449773809899371,5.977552342907448,-0.5623981259446091,2.3689388161243423,-3.5515498583027307,-3.275201968962,-3.0591336601426,-0.6039493084069776,-1.2603282084000298,-2.1394163364318053,-2.46202377727497,-1.8284905865889567,-1.5930801498896263,-3.516925141401979,-2.836463617035357,-0.3781717053835692,-3.115666062210062,-3.247258548481051,-2.5047726957434344,2.62982024662131,2.57259180700676,4.002621735531134,-2.508803605731048,-2.133714572053412,-1.6027786697952784,-1.3017814730336288,0.0514440207622113,5.418970825274413,-2.425976207245342,-2.6451436494890266,-2.7999212581642685
Acetate,1.80548420074301,1.0506853833389134,3.189407644371085,-1.1875237235771576,-1.561953384526756,2.659788986421256,3.0236515547187675,-1.3241257541148712,0.8159188534027766,-0.0178317590151416,1.0977725602380692,-1.3697074043839714,-5.070613934053831,-1.2404213598246967,-3.368831134783844,-1.7845161878984557,-1.8042294847998293,0.4544829445823098,-2.200479838877882,-0.6385457243599748,-5.083202208285982,1.8388071872725789,1.7400043480680036,1.034722878424733,-3.639397824334597,-4.687875920784446,-5.631548684571862,-1.5500254180596726,-1.814949085985501,4.46142677292856,-0.684086022768136,-0.8926974208308471,-0.9290069930405416,1.8951102861210023,1.0711778994778751,1.617687944773642,-4.356357849451561,-5.027342597430804,-1.7674525961112757,-1.5406094319160766,-1.673038670426925,2.1365473362496026,0.9184461047235396,-0.7741173080568073,-1.6886687003746896,2.573745235956767,2.083558301957534,1.2598382534232484
RbsR,-4.552044100661377,-0.1625338625657029,-4.058788598097211,1.6052421824703516,1.72923685831729,2.507748413193136,-3.1290955239005425,-1.9167983959478443,-3.60271283823144,-3.627366483950017,-0.3456427209022245,-4.56109189137921,-2.08645105083162,-0.5593638152895519,-3.4151946073362587,3.49204346085944,3.6024177407106266,-0.2870009171124329,-4.494968698065383,0.4928884309489884,-2.334767968342974,3.614042529039853,3.9131724325732655,5.111768315348917,-2.000163515994166,-1.420264323018498,-3.405977846136448,1.5124532831199475,0.9560579918184048,0.0862352215669425,-2.7499623174191927,-2.929392124050456,-3.5790403150978065,3.4059100458127154,3.898634837979035,4.924379640272324,-2.429394737897189,-2.379429922400405,-1.6820379326217516,-0.2551150795455307,0.7403316538298175,-0.0692774293622682,1.3549967431425076,-0.4264404590720212,-4.862758335414166,5.36063632252551,4.997238186895619,4.784889675930439
